rev_id,sentiment,sentiment_score
215135115,negative,-0.838706
215137588,neutral,0.0
215143260,negative,-0.699684
215144692,positive,0.946908
215153153,negative,-0.897936
215155301,negative,-0.939582
215166316,negative,-0.902477
215168234,negative,-0.613332
215169491,neutral,0.0
215231896,negative,-0.719494
215245512,neutral,0.0
215250051,neutral,0.0
215256350,positive,0.704109
215270060,positive,0.407012
215273943,negative,-0.529823
215281270,negative,-0.342457
215284353,neutral,0.0
215285892,negative,-0.652047
215286060,negative,-0.52524
215286506,neutral,0.0
215287774,neutral,0.0
217067026,negative,-0.939805
217067791,negative,-0.909254
217068691,neutral,0.0
217069832,negative,-0.728674
217074412,neutral,0.0
217079674,positive,0.487848
217080867,positive,0.995532
217080870,negative,-0.887596
217081513,negative,-0.5871
217084151,negative,-0.344827
217084780,negative,-0.845628
217121595,negative,-0.969353
217155139,negative,-0.834147
217156237,negative,-0.838305
217159792,neutral,0.0
217160809,neutral,0.0
217164129,positive,0.770998
217165778,negative,-0.709598
74378047,negative,-0.567218
74380510,positive,0.328641
74388651,positive,0.276059
74397917,positive,0.493956
74400894,negative,-0.65541
74401565,negative,-0.976801
74401936,negative,-0.484368
74405495,negative,-0.975981
74406081,negative,-0.438698
75656861,negative,-0.817501
75667008,negative,-0.96439
75667516,negative,-0.959419
75693808,negative,-0.629781
75702368,negative,-0.957359
75705200,neutral,0.0
75708034,neutral,0.0
75710914,positive,0.351172
75713560,negative,-0.536161
75714615,negative,-0.950255
75720898,negative,-0.900177
75735882,positive,0.710715
75738795,positive,0.510843
75741135,negative,-0.878166
75742361,negative,-0.884142
75752036,negative,-0.820198
75786817,positive,0.521456
75791181,negative,-0.524803
75792095,negative,-0.865777
75793667,negative,-0.771256
75811084,negative,-0.647256
75814862,negative,-0.840988
75825116,neutral,0.0
75826820,negative,-0.868431
75830670,negative,-0.951881
75865526,negative,-0.801285
75868820,negative,-0.743787
75869383,negative,-0.654894
75872625,positive,0.777699
75873031,positive,0.620754
75924941,negative,-0.84459
75934667,negative,-0.939805
75940346,negative,-0.96863
75943274,positive,0.470663
75944591,negative,-0.567574
75944693,negative,-0.269046
75945843,positive,0.480228
75946310,neutral,0.0
75946729,neutral,0.0
75947311,positive,0.825435
75948019,negative,-0.476919
77247246,neutral,0.0
77247741,negative,-0.913222
77250182,positive,0.330496
77251628,neutral,0.0
77259935,positive,0.774656
109074799,negative,-0.994337
109075785,negative,-0.920815
109092744,negative,-0.989398
109109391,negative,-0.698428
109148064,negative,-0.406535
109153176,negative,-0.672111
109154278,negative,-0.826542
109157998,negative,-0.845622
109162467,negative,-0.989273
109178872,negative,-0.991921
109180500,neutral,0.0
109186954,positive,0.595863
110461873,negative,-0.957116
110464861,negative,-0.901145
110479484,negative,-0.64691
110503043,negative,-0.975257
110506109,neutral,0.0
110508906,negative,-0.78242
110542577,negative,-0.711042
110545862,negative,-0.707463
110546186,negative,-0.711042
110547024,negative,-0.978504
110547677,negative,-0.670688
110580326,negative,-0.742287
110580452,neutral,0.0
110586848,negative,-0.593165
110587228,negative,-0.541685
110627189,positive,0.409859
110632927,positive,0.814729
110654336,negative,-0.844694
110655525,negative,-0.952741
110661388,negative,-0.371763
110665598,negative,-0.924109
110666140,negative,-0.493051
110667471,negative,-0.726624
110667835,negative,-0.929328
110667921,negative,-0.617915
110683196,negative,-0.985042
110697073,negative,-0.964763
110701331,negative,-1.0
110735567,positive,0.560092
110772730,neutral,0.0
110785411,neutral,0.0
110793830,negative,-0.623109
110801764,negative,-0.578194
112273319,positive,0.673785
112276596,neutral,0.0
112288256,positive,0.572683
112288377,negative,-0.259938
112291442,negative,-0.807309
112299504,negative,-0.654752
112326535,neutral,0.0
112327201,negative,-0.551836
112328769,positive,0.495348
112331950,negative,-0.821466
112333069,negative,-0.487737
689135961,negative,-0.838572
689274846,positive,0.757317
689337794,neutral,0.0
689339518,negative,-0.955161
689352059,positive,0.923089
689386728,negative,-0.994916
689386825,negative,-0.876941
689388062,negative,-0.293692
689391198,negative,-0.999141
689418446,negative,-0.919292
689425384,negative,-0.337171
689428343,positive,0.570404
692832632,negative,-0.928772
692848038,negative,-0.929409
692959910,positive,0.91126
692960189,positive,0.705515
692960864,negative,-0.673122
692962651,negative,-0.868544
692963262,negative,-0.960537
692968100,negative,-0.558569
692968309,negative,-0.819784
692979841,negative,-0.435495
692979993,neutral,0.0
692983755,negative,-0.99585
692988028,negative,-0.747656
692990781,negative,-0.864376
693072837,neutral,0.0
693072891,neutral,0.0
693091324,negative,-0.754747
693091697,positive,0.375258
693146154,negative,-0.712591
693162079,neutral,0.0
693173294,positive,0.484105
693182745,negative,-0.549489
693210013,negative,-0.665298
693245740,neutral,0.0
693245998,negative,-0.368637
693274756,neutral,0.0
693276717,negative,-0.937274
693278430,positive,0.675938
693292084,positive,0.967292
693311904,negative,-1.0
693319548,negative,-0.55877
693328562,neutral,0.0
696792139,negative,-0.585013
696792324,negative,-0.76012
696792920,neutral,0.0
696800730,neutral,0.0
696801498,neutral,0.0
696803203,neutral,0.0
696832495,negative,-0.990719
696837969,negative,-0.5844
696854071,neutral,0.0
696865820,negative,-0.88358
696865975,negative,-0.971629
696884315,neutral,0.0
696906002,negative,-0.935279
696906293,neutral,0.0
696915434,negative,-0.81092
696920309,negative,-0.96133
696920504,negative,-0.966109
696920583,negative,-0.811401
696957559,neutral,0.0
696960264,negative,-0.745958
217177408,negative,-0.305845
217184969,neutral,0.0
217185738,negative,-0.84101
217196817,neutral,0.0
217201149,negative,-0.986072
217202684,negative,-0.941668
217204629,negative,-0.38518
217204662,negative,-0.937099
217205106,positive,0.989443
217206338,negative,-0.986673
217206984,negative,-0.883546
217209971,negative,-0.974937
217221533,negative,-0.936741
217224093,negative,-0.986173
217224251,negative,-0.973842
217228718,negative,-0.985069
217229584,neutral,0.0
217235675,neutral,0.0
217236322,negative,-0.450888
217246233,negative,-0.855984
217252609,negative,-0.714237
217259718,negative,-0.970041
217260615,negative,-0.984991
217261362,negative,-0.994335
217261731,negative,-0.954871
217262178,neutral,0.0
217263497,negative,-0.677295
217263853,negative,-0.786191
217287358,positive,0.474309
217292252,neutral,0.0
217293479,positive,0.727783
217294185,negative,-0.970364
217296836,negative,-0.706998
218460051,negative,-0.579664
218469716,positive,0.996282
218470434,negative,-0.960381
218471314,negative,-0.770961
218473391,negative,-0.627799
218473803,negative,-0.941373
218474169,negative,-0.607454
218475848,negative,-0.998124
218477073,neutral,0.0
218477259,negative,-0.97089
218490373,negative,-0.521286
218539231,negative,-0.873955
218545903,negative,-0.995352
218547260,neutral,0.0
218564291,positive,0.547096
218568635,neutral,0.0
218570852,negative,-0.59547
77265289,positive,0.346101
77267771,negative,-0.772217
77281801,negative,-0.949955
77282528,positive,0.998832
77284517,positive,0.86489
77291988,negative,-0.438859
77292065,positive,0.790312
77292321,positive,0.762499
77292980,positive,0.706285
77297543,negative,-0.59829
77301654,negative,-0.998311
77306829,negative,-0.318071
77309627,negative,-0.587107
77310372,neutral,0.0
77312896,negative,-0.723004
77320180,negative,-0.918526
77320317,negative,-0.891407
77337229,positive,0.616261
77355092,negative,-0.977219
77362910,neutral,0.0
77363709,negative,-0.790407
77372021,negative,-0.730942
77373342,negative,-0.327775
77373749,negative,-0.784029
77375202,negative,-0.888636
77384662,negative,-0.427421
77384730,neutral,0.0
77389482,negative,-0.893157
77390178,neutral,0.0
77390503,negative,-0.526084
77391357,neutral,0.0
77392393,negative,-0.708401
77408492,neutral,0.0
77418318,negative,-0.587944
77430475,negative,-0.880589
77438806,negative,-0.743004
77438854,negative,-0.631216
77450729,negative,-0.648187
77460601,negative,-0.918605
77460672,positive,0.335666
77467986,negative,-0.674982
77470116,positive,0.90655
77471536,positive,0.831063
77471593,positive,0.874571
77474419,positive,0.694642
77475014,positive,0.61559
78793589,positive,0.548971
78798017,negative,-0.870204
78805090,negative,-0.998525
78831994,negative,-0.840363
78832027,negative,-0.979236
78833549,negative,-0.517224
78833609,neutral,0.0
78835429,negative,-0.984037
78857224,positive,0.906059
78858120,negative,-0.63934
78858672,negative,-0.816273
78860653,negative,-0.397505
78860972,negative,-0.954949
78881072,neutral,0.0
112334137,negative,-0.615514
112339034,positive,0.490962
112358909,negative,-0.955693
112393322,negative,-0.661677
112433788,negative,-0.911784
112434540,negative,-0.401931
112460397,positive,0.865551
112464411,negative,-0.988821
112466488,neutral,0.0
112466769,neutral,0.0
112467055,negative,-0.852965
112467618,positive,0.856876
112467627,negative,-0.971647
112471575,negative,-0.773517
112489693,negative,-0.98722
112491190,negative,-0.963126
112492093,negative,-0.36478
112492836,negative,-0.956206
112505829,negative,-0.84067
112508061,neutral,0.0
112508460,negative,-0.953406
112508465,negative,-0.824072
112508871,neutral,0.0
112537981,negative,-0.369495
112539828,negative,-0.778854
112542302,negative,-0.997878
113922361,negative,-0.727086
113935166,positive,0.632122
113941976,negative,-0.63878
113945057,negative,-0.280296
113950042,negative,-0.733547
113952066,neutral,0.0
113957875,negative,-0.609034
113964810,negative,-0.825097
113966018,negative,-0.435636
113968666,negative,-0.729408
113972761,negative,-0.439215
113983019,negative,-0.829423
114001206,negative,-0.999979
114020974,negative,-0.697988
114040669,neutral,0.0
114043200,negative,-0.884403
114046286,negative,-0.316967
114048890,negative,-0.921424
114051335,negative,-0.970407
114054225,positive,0.415286
114077699,negative,-0.848936
114130032,negative,-0.676516
114130574,negative,-0.749596
114131063,negative,-0.866372
114131454,negative,-0.739663
114142211,neutral,0.0
114145813,negative,-0.634631
114157174,negative,-0.834467
114162378,positive,0.828776
114169918,negative,-0.865471
114170184,negative,-0.977246
114171258,negative,-0.999422
114172479,negative,-0.99325
114173422,negative,-0.964779
114173991,negative,-0.869355
114177974,negative,-0.999679
114179379,neutral,0.0
114183296,positive,0.391089
114184927,neutral,0.0
114193828,negative,-0.999999
114221979,positive,0.40852
696962270,negative,-0.581066
696982531,positive,0.610186
697042696,positive,0.305803
697050312,negative,-0.99173
697052983,neutral,0.0
697054619,neutral,0.0
697055118,negative,-0.940975
697081333,positive,0.879026
697081756,neutral,0.0
697085260,positive,0.583333
697099635,neutral,0.0
697104049,neutral,0.0
697104113,neutral,0.0
697113559,negative,-0.63631
697127594,negative,-0.961356
697127889,negative,-0.975985
697128066,neutral,0.0
697128290,negative,-0.988114
697128505,negative,-0.985306
697129349,neutral,0.0
697138486,negative,-0.916268
697145636,negative,-0.842961
697146451,neutral,0.0
697153238,negative,-0.938157
697158355,neutral,0.0
697160144,negative,-0.986166
697160217,negative,-0.840064
697166806,positive,0.553623
697169065,negative,-0.464569
697169153,neutral,0.0
653201628,negative,-0.683572
653224169,negative,-0.637899
653224561,neutral,0.0
653234733,negative,-0.689357
653235208,negative,-0.868908
653236161,neutral,0.0
653288205,negative,-0.916123
653352283,negative,-0.853798
653416203,negative,-0.762901
653451231,negative,-0.490188
655124832,negative,-0.559552
655168739,negative,-0.683261
655169477,negative,-0.834047
655189087,negative,-0.563869
655192885,negative,-0.947143
655198993,neutral,0.0
655202857,negative,-0.891485
655205500,negative,-0.998192
655206003,neutral,0.0
655206852,negative,-0.940233
655207372,positive,0.353447
655212152,positive,0.526261
655251508,negative,-0.794971
655251565,negative,-0.997105
655265173,negative,-0.946337
655324564,neutral,0.0
218571829,negative,-0.88157
218577654,negative,-0.990525
218578996,neutral,0.0
218582383,neutral,0.0
218585712,neutral,0.0
218587728,negative,-0.893302
218611654,negative,-0.949861
218611921,negative,-0.824507
218620647,negative,-0.495603
218621210,negative,-0.865604
218621806,negative,-0.654697
218621930,negative,-0.854276
218622055,neutral,0.0
218622358,neutral,0.0
218622760,negative,-0.909131
218623082,neutral,0.0
218623579,negative,-0.485785
218626664,negative,-0.711171
220423800,positive,0.412204
220428050,positive,0.319225
220441194,negative,-0.841256
220441348,negative,-0.877379
220441693,negative,-0.877379
220445242,neutral,0.0
220459001,neutral,0.0
220459151,neutral,0.0
220459628,neutral,0.0
220469534,negative,-0.990557
220477245,negative,-0.824963
220498233,negative,-0.946372
220504053,negative,-0.764804
220507537,neutral,0.0
220511149,neutral,0.0
220517119,neutral,0.0
220519226,negative,-0.674449
220520200,negative,-0.947547
220520968,negative,-0.973213
220524856,negative,-0.851307
220548216,negative,-0.927152
220571619,negative,-0.759417
220572885,positive,0.550038
220573137,neutral,0.0
220573238,neutral,0.0
220580286,neutral,0.0
220600804,positive,0.791692
220613560,negative,-0.648048
220617741,negative,-0.796432
220636489,negative,-0.965975
220637327,negative,-0.816673
220644017,negative,-0.99646
387818700,negative,-0.795457
387824440,neutral,0.0
387855293,neutral,0.0
387858233,negative,-0.929521
387863850,negative,-0.916934
387873043,negative,-0.763633
387875317,negative,-0.661774
387876230,neutral,0.0
387898698,neutral,0.0
387900572,negative,-0.937753
387900826,positive,0.995223
387900845,positive,0.996935
387900873,positive,0.996935
387900902,positive,0.996935
78881218,negative,-0.583609
78881416,positive,0.82363
78882279,positive,0.639725
78882658,negative,-0.687979
78883120,negative,-0.688811
78885325,neutral,0.0
78893151,negative,-0.439092
78898448,positive,0.834414
78901130,neutral,0.0
78904446,positive,0.918419
78920941,negative,-0.414067
78928837,neutral,0.0
78934767,negative,-0.58546
78935913,negative,-0.319626
78948944,negative,-0.736096
78949270,negative,-0.706027
78949471,negative,-0.823297
78959971,negative,-0.938154
78976816,negative,-0.73494
78990192,negative,-0.484246
79014905,negative,-0.971872
79016311,neutral,0.0
79019778,negative,-0.775621
79020084,negative,-0.775621
79033072,negative,-0.960823
79054827,negative,-0.714381
79061790,positive,0.385618
79066173,negative,-0.85804
79067383,negative,-0.754691
79069005,negative,-0.861582
80804138,positive,0.70001
80804716,neutral,0.0
80810148,negative,-0.556018
80820216,positive,0.771115
80821399,negative,-0.557318
80836029,negative,-0.740659
80836563,negative,-0.889379
